sentence_id;sentence;dataset
1363;Crawford Wins 100 Preliminaries Shawn Crawford speeds to victory in 10.02 seconds in the first round of the men's 100 meters, leading three Americans into the second round.;agnews
1364;US Supreme Court reviews Cubans' indefinite detention (AFP) AFP - The US Supreme Court examined whether the United States can indefinitely detain two Cubans who face deportation but remain in legal limbo because Cuba refuses to take them back.;agnews
1365;Mystics on the Verge In the Eastern Conference's cellar for much of the season, the Mystics could lock up a trip to the conference championship with a victory over the Sun Monday.;agnews
1366;High stakes for new chief at Mercedes FRANKFURT Eckhard Cordes, the man DaimlerChrysler picked to put the luster back into Mercedes-Benz, has slipped out of the office during his first week on the job, joining colleagues in the Alps along the Swiss-Austrian border to test-drive cars made by;agnews
1367;Duceppe advocates new, pan-American currency Bloc Quebecois Leader Gilles Duceppe has issued a sweeping monetary and political blueprint, calling for a sovereign Quebec and for replacing the Canadian dollar with a new currency for North, Central and South America.;agnews
1368;Stewart Backs Earnhardt on NASCAR Penalty (AP) AP - Tony Stewart took a verbal swipe at NASCAR on Saturday, insisting friend and competitor Dale Earnhardt Jr. should not have lost points for cursing during a live TV interview last weekend.;agnews
1369;Heat Stops Cold-Shooting Grizzlies 92-84 (AP) AP - Dwyane Wade narrowly missed a triple-double and Shaquille O'Neal scored 11 of his 20 points in the fourth quarter, awakening just in time to help lift the Miami Heat to an 92-84 victory over the Memphis Grizzlies on Friday night.;agnews
1370;Left-hander hopes to start Saturday Atlanta Braves: Left-hander Mike Hampton was not able to pitch for the Braves on Wednesday, still bothered by a stiff neck that kept him out of his scheduled start Monday.;agnews
1371;Emerson Electric Names Farr Chairman Emerson Electric Co., a maker of electrical energy regulation products, said Friday that chief executive David N. Farr will succeed chairman Charles F. Knight, who is retiring.;agnews
1372;Enron barge jury not finished yet HOUSTON - Jurors still have work to do after convicting several former Wall Street bankers and a former Enron Corp. finance executive Wednesday of conspiring to push through a sham deal.;agnews
1373;College backs off Wi-Fi ban Tensions ease at the University of Texas at Dallas when administrators reverse restrictions on Wi-Fi use.;agnews
1374;Boy wonders arrival leaves Fergie with tricky balancing act Within 24 hours of capturing Wayne Rooney, Manchester United swelled with the kind of pride and proclamations of impending success not seen since that night at the Camp Nou.;agnews
1375;Indiana man charged with hacking into former employer's systems Patrick Angle, was charged with intentionally deleting the source code for software he had been developing for Massachusetts-based Varian Semiconductor Equipment Associates.;agnews
1376;Reeling Merck Offers Officers a Bonus Deal With its stock plunging, the drug giant Merck has adopted a plan that could give its top executives big bonuses if the company is taken over.;agnews
1377;Protest in Kashmir over alleged rape of girl, mother (Reuters) Reuters - Thousands of people in Indian Kashmir staged a protest on Sunday, alleging that soldiers had raped a 10-year-old girl and her mother, police and witnesses said.;agnews
1378;IDC: mobile phone market growth to slow down in 2005 The global mobile phone market is expected to see a slow down in market growth due to the lack of additional catalysts, US high tech market research firm IDC warned on Tuesday.;agnews
1379;Boller Silences Critics Much maligned quarterback Kyle Boller should have a pleasent week after playing one of the best games of his career in Sunday's 20-17 overtime win over the Jets.;agnews
1380;MP3, hints of delay for PlayStation Portable Reported comments from Sony exec raise doubts about launch of games handheld, which will include MP3 support.;agnews
1381;Xbox uses Halo 2 to herd players online Halo 2, the stunning Xbox video game nearly three years in the making, goes on sale at midnight tonight, with Microsoft pulling out the stops to herald its launch as a pop culture event.;agnews
1382;Norway and US share Nobel prize Finn Kydland and Edward Prescott have won the Nobel prize for economics for their work in showing how business cycles affect international trade.;agnews
1383;USAF plans space wars, world's space hardware gets nervous 'So what do we do if Galileo's threatening American lives?';agnews
1384;Kennedy looks forward to power Charles Kennedy will tell Lib Dems they are on the road to government when he wraps up their annual rally, writes Nick Assinder.;agnews
1385;Economy growing despite energy costs, Fed says The US economy continued to grow in September and early October despite rising energy costs and increased uncertainty caused by the presidential campaign, the Federal Reserve said Wednesday, in its last snapshot of business conditions;agnews
1386;Charley may cost insurers \$14bn Chicago - Insured losses from Hurricane Charley could be between \$10 billion (R66 billion) and \$14 billion, according to industry estimates released as insurers received thousands of claims from Florida.;agnews
1387;Houston Rockets Team Report - December 16 (Sports Network) - Tracy McGrady scored a game-high 25 points and added six rebounds to lead the Houston Rockets over the Atlanta Hawks, 92-69, on Wednesday at the Toyota Center.;agnews
1388;Arrest made in Cisco source code theft ITWorld: Police in the UK have arrested a man in connection with the theft of source code from networking equipment maker Cisco Systems Inc.;agnews
1389;Nokia To Offer BlackBerry Software (NewsFactor) NewsFactor - Research In Motion (Nasdaq: RIMM) (RIM) and mobile operating-system consortium Symbian have signed a deal that will enable BlackBerry Connect to run on Symbian-based;agnews
1390;Broadband used by 51 percent of online population For the first time, broadband connections are reaching more than half (51 percent) of the American online population at home, according to measurement taken in July by Nielsen/NetRatings, a Milpitas-based Internet audience measurement and research ...;agnews
1391;Games Finances Correct, Athens Olympics Chief Says ATHENS (Reuters) - Athens Olympics organizers have vehemently denied any financial improprieties in the run-up to this year's Games as suggested in an audit report this week.;agnews
1392;Meeting with unions crucial to Alitalia's survival (Canadian Press) Canadian Press - ROME (AP) - With the future of Italy's flagship carrier at stake, Alitalia began crucial talks with unions Monday to unveil a rescue plan - including expected layoffs - aimed at averting collapse.;agnews
1393;UBS to Buy Julius Baer U.S. Business ZURICH/NEW YORK (Reuters) - Swiss banking group UBS, the world's largest wealth manager, said on Monday it had strengthened its position in the United States by buying local rival Julius Baer's U.S. wealth-management business.;agnews
1394;World's Top Game Players Battle for Cash For the world's best video game players, getting the high score is no longer enough.;agnews
1395;Trump's Casinos File for Bankruptcy (Reuters) Reuters - Donald Trump's casino operations\filed for bankruptcy on Sunday in a long-expected move that\would allow the real estate maverick to restructure the\company's debt and overhaul its aging casinos.;agnews
1396;Symantec fires up firewall appliance for smaller firms Looks to attract companies that can't afford to equip every remote user or branch office but still want some security.;agnews
